conv_id,context,prompt,speaker_utterance,listener_utterance,exchange_number,s_negative,s_neutral,s_positive,l_negative,l_neutral,l_positive,predictions_ER,predictions_IP,predictions_EX,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,agreeing,acknowledging,encouraging,consoling,sympathizing,suggesting,questioning,wishing,neutral,speaker_emotion,listener_emotion,mimicry,empathy
hit:9056_conv:18113,proud,My kid scored the winning shot in her basketball game last week. I was so full of pride. She is doing so good with her sports.,Yeah she is doing so good. It is her 3rd year playing and she loves it.,Fantastic!,2,0.0011939184,0.0071737454,0.9916324,0.0077772373,0.06062238,0.9316004,0,0,0,0.653333333333333,-0.219333333333333,0.0813333333333333,0.938,0.392,0.662,16,1,0.0029839179478585,0.960865020751953,0.000181985888048,0.0010216294322162,0.0002234020212199,8.58805506140925e-05,0.0183045230805874,0.0121402647346258,0.0041933925822377,caring,excited,1,3
hit:8251_conv:16503,ashamed,I went to a buffet the other day and they kicked me out for eating too much.,I went to a buffet the other day and they kicked me out for eating too much.,Oh my gosh_comma_ that is the dream haha. What did you eat the most of?,1,0.90690416,0.08747834,0.005617499,0.011237788,0.28176972,0.70699245,0,0,2,0.347,-0.232,-0.109,0.575,-0.343,-0.208,17,15,5.79628285777289e-05,5.22008594998624e-05,2.22150047193281e-05,3.64654370059725e-05,0.000378171011107,0.0020421671215444,0.996792256832123,0.0001205582739203,0.0004979727673344,ashamed,nostalgic,1,2
hit:8251_conv:16503,ashamed,I went to a buffet the other day and they kicked me out for eating too much.,The crazy part is I am a vegan_comma_ but I had like 20 salads. I guess it was too much! hahahaha.,Wow_comma_ that is dedication. I guess those plates add up. That is not a very nice policy for a restaurant to have.,2,0.2877451,0.45257843,0.2596765,0.8138872,0.15706772,0.029045194,0,0,0,0.139333333333333,-0.192333333333333,-0.255666666666667,0.419,-0.08975,0.155,21,22,0.0003756865044124,0.998241066932678,7.64701544540003e-05,0.000255463150097,0.0001086919146473,4.44789548055269e-05,8.12744547147304e-05,0.000671743764542,0.0001450646232115,nostalgic,surprised,1,2
hit:4343_conv:8686,caring,I love being able to be home for my kids,I love being able to be home for my kids,That is wonderful! How many kids do you have? That is a tough job but so rewarding!,1,0.0038235511,0.01348073,0.9826957,0.0032531724,0.012701042,0.98404586,1,0,2,0.628,-0.2072,0.152,0.4908,0.198,0.348,10,17,9.56991716520861e-05,0.0003125850926153,4.25775215262547e-05,1.21741659313557e-05,0.0010782385943457,0.0005253189592622,0.995383560657501,0.0003675452608149,0.0021822666749358,caring,caring,1,3
hit:4343_conv:8686,caring,I love being able to be home for my kids,I have 3. What about you?,I have 2 kids. I love being home with them as well. I am blessed to be able to work at home. I also homeschool them and love teaching! Are you having any more kids?,2,0.024807967,0.8453734,0.12981856,0.0013960373,0.007303309,0.99130064,0,2,2,0.514,-0.222,0.186,0.648666666666667,-0.178,0.195166666666667,6,35,0.0012086398201063,0.0001717441045911,0.0001517693017376,1.71558385773096e-05,5.34158971277066e-05,0.0004423953942023,0.997319161891937,0.0001611664192751,0.0004744051257148,afraid,content,1,3
hit:2925_conv:5851,guilty,I just bought a case of beer. I have to get up early though.,I just invested in a case of heineken for tonigh.,Nice_comma_ whats the reason?,1,0.011465231,0.6883093,0.3002254,0.07553592,0.7901894,0.13427466,0,0,1,-0.146,-0.45,-0.118,0.711,-0.103,0.362,10,4,7.73855717852712e-05,0.0002984522725455,2.31351095862919e-05,6.26538094365969e-05,0.0005027017905376,0.0119314957410097,0.986181199550629,0.0007475905003957,0.0001753605320118,jealous,joyful,0,2
hit:2925_conv:5851,guilty,I just bought a case of beer. I have to get up early though.,Its Friday. I feel bad though because I have to get up in the morning and do school stuff.,Will you not go out then?,2,0.68861645,0.26787686,0.043506686,0.24946716,0.72376114,0.026771666,0,0,2,0.259,-0.04875,-0.03675,0.02,-0.118,-0.112,19,6,7.20338794053532e-05,3.57695425918791e-05,0.0001742301828926,2.71226999757346e-05,4.76409186376259e-05,0.0001945799886016,0.999175369739533,0.0001324046897934,0.0001408508105669,guilty,afraid,0,2
hit:6316_conv:12633,surprised,My friends threw me a surprise party yesterday. I was so shocked and happy!,My friends threw me a surprise party yesterday!,wow. in the middle of the week. you mustve really been surprised,1,0.0010281552,0.04567244,0.95329946,0.13378517,0.38730577,0.47890908,0,1,0,0.6145,0.207,-0.0325,0.168,-0.171333333333333,-0.206666666666667,8,12,0.0015013576485216,0.997045814990997,0.0001280285650864,0.0001991994067793,0.0001391863188473,2.98632567137247e-05,7.5516989454627e-05,0.0007056183530949,0.0001754642289597,surprised,surprised,0,2
hit:6316_conv:12633,surprised,My friends threw me a surprise party yesterday. I was so shocked and happy!,I was! I received so many cool presents!,Cool.,2,0.0012943478,0.00810692,0.99059874,0.006635679,0.15136273,0.84200156,0,0,0,0.503333333333333,-0.158666666666667,0.317333333333333,0.77,0.08,0.562,8,1,0.0003145280352327,0.998228251934052,0.0001240619458258,0.000235478306422,0.0001022136275423,4.42657437815797e-05,6.96755232638679e-05,0.0008056652732193,7.58462265366688e-05,surprised,proud,1,2
hit:229_conv:459,excited,I remember being so excited to take our kids to Disneyland for the first time! I grew up going there_comma_ and couldn't wait to share the experience!,I was soooo excited to take our kids to Disneyland for the first time!,ooo they are gonna love it_comma_ just its expensive_comma_ I remember when it was only $20 to get in.,1,0.00139002,0.0055681723,0.99304175,0.014360914,0.091562,0.8940771,0,0,0,0.49,0.0836,0.1008,0.4195,0.0375,0.162,14,19,0.0001307881611865,3.46367451129481e-05,1.33973817355582e-05,5.39064058102667e-05,6.22007646597922e-05,0.0002563808811828,0.0002447869046591,1.69096201716457e-05,0.999186933040619,joyful,joyful,1,3
hit:229_conv:459,excited,I remember being so excited to take our kids to Disneyland for the first time! I grew up going there_comma_ and couldn't wait to share the experience!,Same! I was excited because I grew up going there. My grandparents lived in Tucson_comma_ and we would spend the summers with them -- the most exciting part being our drive to Disneyland each year!,Which one are you going to California or Florida ?,2,0.0010833244,0.007888518,0.99102813,0.025608666,0.934299,0.040092327,0,0,2,0.41625,0.126,0.098,0.084,-0.416,-0.26,35,10,7.35025460016914e-05,4.13130583183374e-05,2.14468800550094e-05,3.40660044457763e-05,0.0001409539981978,0.0004633270436897,0.998865723609924,0.0002767457044683,8.30103308544494e-05,joyful,anticipating,0,3
hit:6796_conv:13592,embarrassed,The first time my girlfriend slept over I farted on her leg while we were sleeping. She knew it happened but didnt say anything. She doesnt know I know.,The first time my girlfriend slept over I farted on her leg in the middle of the night. She knew it happened but didnt say anything. She also doesnt know that I know.,Thats... uh... strange?,1,0.6795183,0.29942182,0.021060012,0.3789228,0.5720273,0.049049877,0,0,1,0.246222222222222,-0.220222222222222,0.0906666666666667,-0.372,0.326,-0.21,33,3,0.0002045040018856,0.0001082658563973,2.18745299207512e-05,0.0002539773995522,0.0028192675672471,0.0003398526459932,0.995974719524384,0.0002005263522733,7.70722472225316e-05,embarrassed,annoyed,0,3
hit:6796_conv:13592,embarrassed,The first time my girlfriend slept over I farted on her leg while we were sleeping. She knew it happened but didnt say anything. She doesnt know I know.,It was embarrassing but I think that she stayed with me is after is a good sign!,I think so_comma_ you are two peas in a pod.,2,0.11942117,0.36390406,0.5166748,0.02676571,0.4475606,0.5256737,0,0,0,0.2268,-0.0656,-0.1324,0.183,-0.3605,-0.1705,17,10,0.0003315719950478,5.11398102389649e-05,0.0001109771692426,0.0004154246416874,0.0004785404307767,0.965393602848053,0.0211415570229292,0.0004152918991167,0.0116619393229485,embarrassed,terrified,0,3
hit:1282_conv:2565,afraid,There was some weird bumping noises in my house last night.,I could not sleep last night at all_comma_ I kept hearing some weird bumping sounds that made me think someone was walking up and down my stairs but I live alone.,Thats so scary_comma_ do you believe in ghosts?,1,0.9342587,0.060473867,0.0052675027,0.8474877,0.14319548,0.009316823,0,0,2,0.2186,-0.1318,-0.0452,-0.261333333333333,0.384666666666667,0.0353333333333333,31,8,7.76046799728647e-05,0.0009047139901667,4.09414969908539e-05,2.56641142186709e-05,0.0001039932176354,0.0055267098359763,0.992595136165619,0.0005358587368391,0.0001893617591122,terrified,terrified,0,3
hit:1282_conv:2565,afraid,There was some weird bumping noises in my house last night.,I do and that is the first thing I thought it could be.,Hope it is a friendly one at least.,2,0.010339431,0.33703193,0.65262866,0.008579492,0.17548382,0.81593674,0,0,0,0.262,-0.2075,0.0775,0.590666666666667,-0.328666666666667,0.138,13,8,0.0002107786567648,0.000880091858562,0.88540917634964,0.102301217615604,0.0001666512544034,9.30958703975193e-05,0.0001384155184496,0.0102396188303828,0.0005610395455732,apprehensive,hopeful,1,3
hit:11669_conv:23339,ashamed,I failed my science class.,I failed my science class. :9,Oh that sucks! How are you feeling about that?,1,0.9548904,0.0397905,0.005319093,0.87996274,0.10564518,0.014392189,1,0,1,0.244,-0.257,0.263,0.15,0.035,-0.092,6,9,5.68543291592505e-05,0.0001356993452645,2.41844154516002e-05,6.13379816059023e-05,9.6728719654493e-05,0.0001581808755872,0.999396085739136,3.05845060211141e-05,4.03565318265464e-05,ashamed,anxious,0,3
hit:11669_conv:23339,ashamed,I failed my science class.,Pretty horrible. I wish i pushed myself harder.,Understandably so. But hey_comma_ we all make mistakes and failing one class is not the end of the world. In fact I failed Calculus 3 this semester. So take pride in what you have accomplished and just work hard next semester!,2,0.9425169,0.050897148,0.00658593,0.2230369,0.3867522,0.39021093,1,1,0,0.144666666666667,0.304,0.0706666666666667,0.0970588235294118,-0.108823529411765,0.0455294117647059,8,41,0.000138974719448,3.11575495288707e-05,1.33363373606699e-05,3.00641331705265e-05,2.2978167180554e-05,7.28946979506873e-05,0.0001426120434189,4.62729112769011e-05,0.999501705169678,ashamed,devastated,0,3
hit:10166_conv:20333,devastated,I dropped my chipotle after being hungry for the whole morning,I had just went on my break after a long morning at work_comma_ so I got chipotle. As soon as I stepped out of my car with my food_comma_ I dropped my bowl on the floor,oh no! I bet you were so mad! were you able to find something else to snack on?,1,0.583488,0.3377959,0.07871609,0.75190115,0.21917312,0.028925622,0,0,2,0.31925,-0.27,-0.0645,0.124,0.2132,-0.0224,36,18,8.81348896655254e-05,0.0002506924793124,3.94264352507889e-05,1.65596284205094e-05,0.0003143606008961,0.0007187469745986,0.995636165142059,0.0001063104646163,0.0028296988457441,terrified,furious,0,2
hit:10166_conv:20333,devastated,I dropped my chipotle after being hungry for the whole morning,It was pretty heartbreaking honestly_comma_ I really looked forward to my steak bowl. I just ended up getting some chips from the vending machine to fill my stomach at least a bit,That is heartbreaking. That sounds really good. Never purchased one of those.,2,0.75906825,0.19444096,0.046490848,0.3986944,0.36078927,0.24051629,0,0,0,0.0625,-0.0695,-0.0141666666666667,0.1955,0.047,-0.1375,32,12,0.0002906344016082,0.998397767543793,0.0001662302965996,0.0001948240824276,8.8528155174572e-05,4.41129814134911e-05,4.24725840275642e-05,0.0006555027212016,0.0001198014215333,anxious,sad,0,2
hit:7506_conv:15012,disappointed,I'm in the middle of shopping for a house. One of the houses I really like was just taken off the market.,I looked at a house I really liked last week_comma_ but just found out it was taken off the market.,Oh that sucks. I hate when that happens.,1,0.30710164,0.52781314,0.1650852,0.97516984,0.020529749,0.00430038,0,2,0,0.327,-0.354,-0.0525,-0.625,0.508,-0.193,20,8,0.0003107251541223,0.996351480484009,0.0004090989532414,0.0022918803151696,7.58752939873375e-05,3.50977170455735e-05,0.0001554672926431,0.0001271356886718,0.0002433795889373,surprised,anxious,0,2
hit:7506_conv:15012,disappointed,I'm in the middle of shopping for a house. One of the houses I really like was just taken off the market.,Yeah_comma_ it will be okay though. There is always something else that will come available.,I bet the next house you look at will be amazing and even better than that one.,2,0.009961819,0.23392636,0.75611186,0.0024757253,0.02059352,0.97693074,0,0,0,0.3845,-0.2795,0.3255,0.279,-0.067,0.178,15,17,0.0024674660526216,0.0706614255905151,0.919604659080505,0.0041772108525037,0.0001313424145337,0.0001880162744782,0.000127405161038,0.0006384176085703,0.0020039812661707,hopeful,confident,1,2
hit:11765_conv:23530,prepared,I bought all the ingredients from the store and now its time to make a pizza.,I bought all the ingredients_comma_ learned the recipe_comma_ and now its time to make a pizza!,Yum! I had pizza as well tonight_comma_ although I did not make it.,1,0.0111503545,0.35773912,0.6311105,0.039134026,0.23873958,0.7221264,0,2,0,0.443,-0.265333333333333,-0.069,0.531,-0.19,-0.225,16,13,0.0001357373839709,5.60774424229749e-05,2.00104041141458e-05,8.88715876499191e-05,0.0001412295096088,0.0004222283605486,0.0019956547766923,2.3221509763971e-05,0.997116923332214,excited,nostalgic,1,1
hit:11765_conv:23530,prepared,I bought all the ingredients from the store and now its time to make a pizza.,You must have ordered it. I usually like homemade pizza on weekends like today!,Yes I did_comma_ I need to learn how to cook one by myself!,2,0.0108469855,0.26162472,0.72752833,0.031672113,0.46677744,0.50155044,0,2,0,0.489142857142857,-0.214571428571429,-0.169428571428571,0.366,0.0044999999999999,-0.0945,14,13,0.000523634487763,0.0001133851255872,1.33659013954457e-05,9.7085241577588e-05,0.0001505134714534,0.0003992519632447,0.0011557195102796,1.4736392586201e-05,0.997532367706299,annoyed,anticipating,1,1
hit:6465_conv:12930,sad,A few months ago_comma_ a good friend of my girlfriend's passed away from a drug overdose. What's worse is_comma_ both his ex and his lover at the time kept using. I worry about them.,A few months back_comma_ one of my girlfriend's close friends died from a heroin overdose.,Oh_comma_ I am so sorry. Were you also close to them?,1,0.9295464,0.067127414,0.0033262325,0.6654656,0.31041315,0.024121214,2,0,2,-0.18175,-0.0285,-0.14925,-0.302,-0.378,-0.525,15,11,0.0002475508081261,0.0002647962246555,5.22308546351269e-05,0.0001199383550556,0.951636075973511,0.00260816141963,0.0443019829690456,0.000437650072854,0.0003316776419524,devastated,devastated,1,3
hit:6465_conv:12930,sad,A few months ago_comma_ a good friend of my girlfriend's passed away from a drug overdose. What's worse is_comma_ both his ex and his lover at the time kept using. I worry about them.,I only met him a few times_comma_ but he touched a lot of people's lives.,What a sad way to go. If only he could have gotten help.,2,0.014748059,0.2491077,0.73614424,0.923861,0.06940258,0.006736402,0,1,0,0.3225,-0.251,0.1035,-0.056,-0.24,-0.2635,15,13,0.0003675540210679,0.0005045399302616,8.50118667585775e-05,7.45352081139572e-05,0.0068969116546213,0.771186053752899,0.218392610549927,0.0010726772015914,0.0014201051089912,sentimental,sad,0,3
hit:1114_conv:2228,surprised,I recently was selected to go to a pretty awesome conference out of town to represent my company. I was one of only 3 people selected and I did not expect it to happen.,Hi. So I recently found out I was selected to go to a cool work conference out of town. Only 2 other people in the whole company was invited to go on the work trip!,That sounds like a good opportunity for you!,1,0.0009024095,0.032121208,0.96697634,0.0015100575,0.016917167,0.98157275,1,0,0,0.408833333333333,-0.0335,0.216666666666667,0.68,0.0445,0.1055,35,8,0.0002706456580199,0.998030245304108,0.0001755514094838,0.0002796555345412,8.94867334864102e-05,5.92160868109204e-05,5.08566408825573e-05,0.0009756758809089,6.86070197843947e-05,excited,joyful,1,3
hit:1114_conv:2228,surprised,I recently was selected to go to a pretty awesome conference out of town to represent my company. I was one of only 3 people selected and I did not expect it to happen.,It really is. I was very honored when I found out about it!,That is great. It will probably be good to get out of town for a bit too.,2,0.0010502858,0.010492575,0.98845714,0.0032175905,0.021839598,0.9749428,1,0,0,0.771,-0.107,0.222,0.437333333333333,-0.118666666666667,0.199333333333333,13,17,0.0003150428528897,0.998650014400482,0.0003696158819366,0.0001316431444138,5.67868082725909e-05,4.66997953481041e-05,4.05788232455961e-05,0.0001176348159788,0.0002720292541198,joyful,hopeful,1,3
hit:437_conv:874,sad,I am very sad these days.,I am very sad these days,I am so sorry to hear that. Is it related to your work?,1,0.9595072,0.036443908,0.004048898,0.7610311,0.21939531,0.019573623,2,0,2,-0.056,-0.398,-0.462,0.281,-0.124,-0.0375,6,13,0.0002959928242489,0.0005013546324335,6.68678694637492e-05,8.35224564070813e-05,0.96742981672287,0.0005819493671879,0.0305313523858786,0.0003560590848792,0.0001531120069557,sad,sad,0,3
hit:437_conv:874,sad,I am very sad these days.,No. i am sad because of president Trump.,I see. Well_comma_ this is how democracy works and we will have to accept it,2,0.93552566,0.05945724,0.0050170585,0.047711406,0.50130993,0.45097864,0,0,0,0.028,0.114,0.346666666666667,0.4552,-0.184,0.224,8,15,0.0018170367693528,0.0027508067432791,0.0011316068703308,0.949583768844605,0.000107869884232,0.0042450232431292,0.0040984866209328,9.65655708569102e-05,0.0361688137054443,disappointed,anxious,0,3
hit:9218_conv:18437,annoyed,My dog pooped on the rug today. I was so peeved!,My dog pooped on the rug today. I was so peeved!,I hate when that happens and I dont even have a dog,1,0.9363984,0.053721894,0.009879743,0.9659086,0.030632714,0.00345872,0,2,0,0.093,-0.102,-0.2595,-0.265,0.302,-0.163,11,12,0.0047772340476512,0.338266581296921,0.0006600877386517,0.0124474074691534,0.0002748305851127,0.000238127366174,0.070158064365387,0.0012452999362722,0.571932375431061,annoyed,jealous,0,3
hit:9218_conv:18437,annoyed,My dog pooped on the rug today. I was so peeved!,It is a terrible thing. That pooch needs to stop doing it or I am going to have to get rid of her...which I really do not want to do.,are there places you can take the dog where they teach them not to do that,2,0.9748565,0.022603525,0.002539955,0.28239238,0.6939356,0.023672132,0,0,0,-0.0626,0.0192,-0.0756,0.425666666666667,-0.0946666666666667,-0.0016666666666666,30,16,0.0004041472857352,0.0012864921009168,0.0002654786221683,0.0445304289460182,0.0033077653497457,0.0008234393317252,0.948892593383789,7.039475167403e-05,0.0004192075575701,afraid,angry,0,3
hit:3940_conv:7880,prepared,There was a meeting at work and I absolutly nailed it. I had done everything I need before hand to be successful.,I had this big meeting at work and it went great. All that hard work before hand really paid off!,thats good.. seem like a good employee,1,0.0012707238,0.0113026155,0.98742664,0.0018111188,0.013445654,0.98474324,1,0,0,0.369142857142857,0.153142857142857,0.367142857142857,0.4592,-0.2992,-0.0828,20,7,0.0004012977879028,0.012147736735642,0.0003135110600851,0.0001673483347985,0.0001784505293471,0.0002353983873035,0.0002694488794077,0.0791231915354729,0.907163619995117,confident,content,0,3
hit:3940_conv:7880,prepared,There was a meeting at work and I absolutly nailed it. I had done everything I need before hand to be successful.,I really do try my best to be ready for anything my company asks me to do.,there arent a lot of dedicated people like you. keep it up,2,0.024353338,0.36659104,0.6090556,0.20650993,0.48512003,0.30837002,1,0,0,0.475,-0.198,0.278,0.284,-0.368,-0.0685,17,12,0.0843079835176468,0.842685163021088,0.006866208743304,0.0005928586469963,0.0013984839897602,6.95104172336869e-05,0.0065408535301685,0.001572004170157,0.0559669509530067,prepared,faithful,1,3
hit:2078_conv:4157,angry,I had a huge conflict with my parents about moving to another country and I was simply enraged to have them trying to control my life.,I had a huge conflict with my parents about moving to another country and I was simply enraged to have them trying to control my life.,That is a bummer. What happened once you moved there?,1,0.96441054,0.033764172,0.0018252082,0.890903,0.10104995,0.008047075,0,0,2,0.1838,0.0842,0.2838,-0.674,0.0,-0.466,26,10,5.70325209992006e-05,0.0001215993106598,1.87430850928649e-05,2.24247942242073e-05,0.0003031019004993,0.0003303499252069,0.998945653438568,8.34310412756167e-05,0.000117753043014,angry,sad,0,3
hit:2078_conv:4157,angry,I had a huge conflict with my parents about moving to another country and I was simply enraged to have them trying to control my life.,It was an awesome experience and after I came back to the US I felt so fulfilled and my perspective on everything has changed.,It is good to hear that your experience was fulfilling. I hope I can have a similar once someday.,2,0.0015886232,0.0073981797,0.9910132,0.0013349643,0.012283365,0.98638165,1,0,0,0.447428571428571,0.0314285714285714,0.305428571428571,0.571142857142857,-0.211714285714286,0.215428571428571,24,19,0.0001060952199622,0.0061274212785065,0.0005293619469739,0.0011825086548924,0.0003885941987391,5.6304572353838e-05,0.0001109528384404,5.73721736145671e-05,0.991441369056702,grateful,hopeful,1,3
hit:401_conv:802,excited,I decided I wanted a puppy and put out the word I was looking for one. On the way to get my new puppy after getting a call about one I was so thrilled.,I decided a few months I was ready for a puppy_comma_ so I put the word out,Put what word ? You mean published the info?,1,0.0073212604,0.58601624,0.40666255,0.31037834,0.6626959,0.026925791,0,0,2,0.3752,-0.2972,-0.05,0.1716,-0.2484,0.1296,17,9,6.16324905422516e-05,6.03441148996353e-05,3.35763761540875e-05,2.16377848119009e-05,0.0002047281450359,0.0015615402953699,0.997601807117462,0.0003036126436199,0.0001512054732302,prepared,disgusted,1,3
hit:401_conv:802,excited,I decided I wanted a puppy and put out the word I was looking for one. On the way to get my new puppy after getting a call about one I was so thrilled.,Basically_comma_ yes. I made a classified ad. I was beyond thrilled after getting a call to get one!,So what breed did you get ?,2,0.0038128567,0.03175093,0.9644362,0.138944,0.8138708,0.047185156,0,0,2,0.288666666666667,0.165333333333333,0.207666666666667,0.23,0.035,0.245,18,7,5.14308558194898e-05,9.56469230004586e-05,2.6270339731127e-05,1.38489494929672e-05,0.0001626980956643,0.000225284777116,0.99883383512497,0.0001700887369224,0.0004208719474263,excited,impressed,1,3
hit:6560_conv:13120,grateful,i have a nicer car now_comma_ i had an old car that always kept breaking down,my car is a little newer_comma_ it does not keep breaking down anymore like the older one,That is good to hear. Did you sell the old one to help pay on the new one?,1,0.042802688,0.39353198,0.5636654,0.0022802707,0.072940834,0.9247789,1,0,2,0.228666666666667,-0.341,-0.196,0.376,-0.1155,-0.01075,17,18,0.0001545278646517,0.0001274826499866,3.60721969627775e-05,3.97756484744605e-05,0.0021190396510064,0.002296770690009,0.982026398181915,0.0006567522068507,0.0125431669875979,terrified,anticipating,1,3
hit:6560_conv:13120,grateful,i have a nicer car now_comma_ i had an old car that always kept breaking down,no i donated it_comma_ it was not even worth selling,Well_comma_ at least you got a new car that does not break down.,2,0.80522966,0.1819354,0.012834927,0.041476395,0.39851072,0.5600129,0,0,0,0.744,0.02,0.778,0.4265,-0.1845,-0.106,10,13,0.0014073250349611,0.0006964381900615,0.000595718214754,0.642031848430634,0.0032313403207808,0.271121203899384,0.0552732311189175,0.0002700663462746,0.0253727473318577,nostalgic,surprised,1,3
hit:8131_conv:16262,furious,i was pissed when i saw someone had put a dent in my door,i was pissed when i saw someone had put a dent in my door,On your car?? Did you get it on camera?,1,0.93693054,0.057277825,0.0057916576,0.1132343,0.8564966,0.030269194,0,0,2,-0.2828,0.0488,-0.0732,0.437333333333333,-0.052,0.0306666666666667,14,9,4.93116458528675e-05,5.06941360072233e-05,2.88380197162041e-05,2.0141938875895e-05,0.0001429880649084,0.0004601078981067,0.998980581760407,0.0001249917113455,0.000142388511449,furious,angry,0,2
hit:8131_conv:16262,furious,i was pissed when i saw someone had put a dent in my door,nah it was at a grocery store,Oh bummer! I cannot stand it when people are that selfish! I wish we had CCTV cameras everywhere like they do in the UK,2,0.093697116,0.82323503,0.08306776,0.96326834,0.032654185,0.004077466,2,1,0,0.333,0.078,-0.147,0.057,-0.09175,-0.05525,7,24,8.46486000227742e-05,4.42644413851667e-05,1.12315901787952e-05,2.21134559978964e-05,6.31335205980577e-05,6.51447335258126e-05,0.0002049499744316,4.25912330683786e-05,0.999462068080902,ashamed,devastated,0,2
hit:2077_conv:4155,trusting,I was meeting my friend for drinks and she said she left her debit card at home. She said she would pay me back and I agreed to buy her drinks thats night.,I was meeting my friend for drinks and she said she left her debit card at home.,Oh no. How did you pay?,1,0.27279118,0.67300844,0.05420034,0.71104723,0.27784568,0.011107104,0,0,1,0.250857142857143,-0.187714285714286,-0.0068571428571428,0.028,0.176,0.184,17,6,6.53564493404701e-05,6.12698859185912e-05,2.62939647655003e-05,1.65606688824482e-05,8.94051336217672e-05,0.0003323068085592,0.998804807662964,0.00012346006406,0.0004805995558854,trusting,lonely,0,3
hit:2077_conv:4155,trusting,I was meeting my friend for drinks and she said she left her debit card at home. She said she would pay me back and I agreed to buy her drinks thats night.,I agreed to pay for her drinks and mine since we are good friends.,That is good. Hopefully he can pay you back.,2,0.002700394,0.093774065,0.9035256,0.004217056,0.047849737,0.9479332,1,0,0,0.497666666666667,-0.0706666666666667,0.108333333333333,0.276,-0.1655,-0.042,14,9,9.98788818833418e-05,0.0008727211970835,0.0182899478822947,0.97936224937439,0.0005582182784564,0.0004884376539848,0.0001050914652296,0.0001753099495545,4.8114379751496e-05,trusting,hopeful,1,3
hit:6807_conv:13614,angry,A manager from another team is trying to undermine my work.,A manager from another team is trying to undermine my work.,I feel you on that. That is awful. Is there anyone above him?,1,0.85832083,0.13788797,0.0037911374,0.9214048,0.07283564,0.0057596,1,0,2,0.184,0.0485,0.374,-0.137,0.388,0.046,11,13,7.70232290960848e-05,0.0005992408841848,6.36530749034137e-05,2.51204419328133e-05,0.0002179250004701,0.0001949227735167,0.99869304895401,3.85045859729871e-05,9.04884946066886e-05,angry,sad,0,3
hit:6807_conv:13614,angry,A manager from another team is trying to undermine my work.,Yes but I want to make trouble. He is trying his best but he did not succeed.,You want to make trouble?,2,0.7365742,0.24094568,0.022480154,0.51865596,0.46252418,0.01881991,0,0,2,0.208,0.314,0.228,-0.0066666666666666,0.248666666666667,0.02,17,5,6.91108652972616e-05,8.3729246398434e-05,1.7622251107241e-05,4.1621649870649e-05,0.0004482133372221,0.0001416942104697,0.998940169811249,0.0001718725543469,8.60071595525369e-05,hopeful,afraid,1,3
hit:6807_conv:13614,angry,A manager from another team is trying to undermine my work.,I do not want to make trouble (sorry),Oh ok! I see. Well you are not making trouble anyhow_comma_ he is,3,0.6472061,0.31654838,0.03624552,0.09988845,0.5072092,0.39290237,1,0,0,0.0264,0.1132,-0.0888,-0.23,0.08,-0.236,8,13,0.0023600556887686,0.118931964039803,0.0005919304094277,0.501527428627014,0.0017769848927855,0.0116708995774388,0.0129952244460583,0.0003268666914664,0.349818706512451,sad,joyful,0,3
hit:11370_conv:22741,nostalgic,wake forest is starting classes now and I remember the excitement of studying abroad through them,My university is posting live stream of students moving in and I was reminiscing about when I studied abroad in college,Aww_comma_ that is nice. Where did you study abroad?,1,0.019307332,0.70928377,0.27140895,0.0023578901,0.051690724,0.9459514,0,0,2,0.339555555555556,0.0166666666666667,0.200444444444444,0.506666666666667,-0.0673333333333333,0.319333333333333,21,9,4.47746351710521e-05,0.0002752503205556,1.17951885840739e-05,5.79651787120383e-05,0.0004501478688325,0.000207679477171,0.998765349388123,8.27377880341373e-05,0.0001042928415699,sad,joyful,1,3
hit:11370_conv:22741,nostalgic,wake forest is starting classes now and I remember the excitement of studying abroad through them,I studied in Venice Italy and travelled all over Europe,Wow_comma_ how exciting! I also traveled Europe and Italy many years ago. I loved it!! Wish I could just move there. :),2,0.021771427,0.79810154,0.1801271,0.0019080319,0.0060948464,0.99199706,0,2,0,0.572,-0.388,0.612,0.387666666666667,0.0126666666666667,0.169,10,22,8.07022661319934e-05,0.0001628505706321,1.41944574352237e-05,1.08673575596185e-05,6.38724086456932e-05,0.0001848766405601,0.0001134264821303,0.0002132882655132,0.999155998229981,prepared,joyful,1,3
hit:8271_conv:16542,devastated,Earlyier this week my brother in law committed suicide. The was only 28 years old. I couldn't breathe when i heard the news.,Have you ever had a friend or loved one commit suicide.,Yes_comma_ I have. One that actually died and one that was miraculously saved. It was a dark and tough time. Did that happen to you recently?,1,0.72808975,0.26458314,0.0073271696,0.27677765,0.5652576,0.15796477,0,2,2,0.108,0.0236,-0.022,-0.07875,-0.10825,-0.003,11,26,7.9395467764698e-05,4.02369259973057e-05,2.21628270082874e-05,6.990107067395e-05,0.0004453231813386,0.000574039062485,0.997198462486267,8.18931730464101e-05,0.001488616107963,sad,hopeful,0,3
